id_news,event,category,address,latitud,longitud
15695,Con un fuerte retroceso cerró el dólar sus operaciones más líquidas de este jueves quedando en los $936 en el mercado cambiario local,ciencia,"Chile, Richmond District, San Francisco, California, United States",37.76850655,-122.47104357468692
3023,"En prisión preventiva quedó un hombre que fingió ser un funcionario de Carabineros para cometer un asalto en el sector de la Quebradilla, en la comuna de Alto Hospicio, región de Tarapacá",accidentes,"Alto Hospicio, Provincia de Iquique, Región de Tarapacá, 1130000, Chile",-20.2700478,-70.1009162
16465,"Con instancias de participación ciudadana en los sectores de Río Blanco, El Sauce y Villa Aconcagua, la alianza de trabajo entre la Municipalidad de Los Andes, la empresa Colbún y Fundación Huella Local comenzó a recoger opiniones y sugerencias que permitan generar el primer Plan Comunal de Reducción de Riesgo de Desastres para la comuna",accidentes,"Los Andes, Provincia de Los Andes, Región de Valparaíso, 2100000, Chile",-32.8336867,-70.5981609
20071,"Parecían ser una de las parejas más sólidas del espectáculo nacional, sin embargo, en abril pasado anunciaron su separación",entretenimiento,"Agua chile, Avenida Tulum, Tulum, Quintana Roo, 77765, México",20.2079698,-87.4721499
936,"Este viernes, el Cuarto Juzgado de Garantía de Santiago revocó la prisión preventiva para Rodrigo Topelberg, quien estaba cumpliendo la medida cautelar en Anexo Penitenciario Capitán Yáber, tras ser imputado por estafa y otros delitos económicos, en el marco del Caso Factop",accidentes,"Santiago, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4377756,-70.6504502
1205,La Cámara de Comercio de Santiago (CCS) criticó duramente la decidión de la Dirección de Trabajo (DT) de suspender las funciones a público de una farmacia Salcobrand ubicadada en la comuna de La Cisterna,accidentes,"Santiago, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4377756,-70.6504502
20075,"El conductor de televisión José Miguel Viñuela publicó un preocupante mensaje a través de sus redes sociales, en el que aparece su madre desde el hospital, donde se encuentra internada recientemente por una enfermedad que según el animador, la tuvo entre la vida y la muerte",internacional,"Los Famosos Sherman's, San Pablo, Centro Histórico, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8340223, Chile",-33.4342956,-70.6550385
10924,"Hace tan solo unos días, la naturaleza volvió a demostrar que el ser humano aún no está preparado para sus embates",accidentes,"Congreso Nacional, Alto Esperanza I, Puerto Varas, Provincia de Llanquihue, Región de Los Lagos, 5550451, Chile",-41.3147975,-73.0003267
14682,"  El servicio lideró una serie de intervenciones en la zona para fomentar el turismo inclusivo, como capacitaciones de actores clave y diagnósticos de accesibilidad de entornos urbanos y servicios turísticos",accidentes,"Fortin Tauco, Ruta W-425, Chonchi, Provincia de Chiloé, Región de Los Lagos, Chile",-42.5523223,-73.75092
2578,"El Servicio Nacional de Aduanas confirmó que presentará una querella en el corto plazo, luego de la incautación de miles de cajetillas de cigarros desde el Supermercado San José en Osorno, región de Los Lagos",accidentes,"Servicio Nacional de Aduanas, 911, Esmeralda, Cerro Concepción, Almendral, Valparaíso, Provincia de Valparaíso, Región de Valparaíso, 2217315, Chile",-33.04051495,-71.62602041680665
14030,"En horas de la noche de este viernes, Carabineros acudió a un domicilio en la comuna de Buin, en la Región Metropolitana, tras un llamado de vecinos del sector, quienes escuchaban gritos y llantos en el lugar",politica,"Buin, Provincia de Maipo, Región Metropolitana de Santiago, Chile",-33.7319741,-70.7419619
14229," La mañana del miércoles 7 de agosto, el alcalde de Coquimbo sufrió graves problemas de salud que lo llevaron a ser internado de urgencia en la UTI del Hospital San Pablo de la ciudad",entretenimiento,"Hospital San Pablo, Doctor Moukarzel, Loteo Guayacancito, Las Torres, Coquimbo, Provincia de Elqui, Región de Coquimbo, 1790437, Chile",-29.96863975,-71.33782093708496
2174,"Si tienes TikTok u otras redes sociales es muy probable que hayas escuchado la frase “very mindful, very demure”, una expresión que se ha hecho viral en el último tiempo",politica,,,
11327,"Luis Hermosilla declaró durante dos días ante Fiscalía Metropolitana Oriente en medio del bullado “Caso Audios”, instancia judicial en que el abogado penalista enfrenta acusaciones por cohecho, delitos tributarios y lavado de activos",entretenimiento,,,
14285,"El actor uruguayo Walter Kliche falleció a los 97 años, dejando un legado artístico en teatro, televisión y cine en Argentina, Chile y Uruguay",internacional,"797, Manuel Montt, Villa Edén, El Monte, Provincia de Talagante, Región Metropolitana de Santiago, Chile",-33.6765892,-70.997845
18441,Cinco delincuentes sufrieron un accidente de tránsito en la región del Bío Bío tras robar mercadería de un camión en Cabrero,internacional,"Monte Águila, Cabrero, Provincia de Bío-Bío, Región del Biobío, Chile",-37.087882,-72.4385017
8668,El gigante tecnológico chino Xiaomi busca capitalizar su exitoso debut en la industria automotriz con el SU7,accidentes,"Europa, Villa Teniente, Rancagua, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, 2910796, Chile",-34.1582586,-70.7083488
7568,"El Presidente de Argentina, Javier Milei, expresó este lunes su “máximo repudio” al aumento de dietas de los senadores, el segundo reajuste del año, y los calificó como “ratas” que no sintonizan con los “millones de compatriotas que se esfuerzan por salir adelante”",entretenimiento,"Argentina, Quilpué, Provincia de Marga Marga, Región de Valparaíso, 2430590, Chile",-33.0473517,-71.4731364
6405,"La relación de ocho años entre Cristiano Ronaldo y Georgina Rodríguez estaría en la cuerda floja, según rumores de la prensa árabe, luego de atravesar un difícil momento tras la muerte de su hijo Ángel",entretenimiento,"Arabia Saudita, San Pablo, Prado Verde, Valdivia, Provincia de Valdivia, Región de Los Ríos, 5101562, Chile",-39.8506415,-73.214192
15065,(empty),accidentes,"Providencia, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4288379,-70.61133725589745
2020,"La muerte de María Eugenia Paz, joven boliviana de 34 años, se convierte en el tercer femicidio en el Maule y el número 27 a nivel nacional",accidentes,"Fiscalía Local de Linares, 226, Freire, Villa Presidente Ibáñez, Linares, Provincia de Linares, Región del Maule, 3581004, Chile",-35.8488084,-71.60154731897833
16339,"Pese al sistema frontal que afectó a la zona centro y sur, las aguas estaban relativamente tranquilas en la Región del Biobío hasta que la Compañía  Siderúrgica Huachipato, controlada por el grupo CAP,   las agitó, al anunciar -nuevamente- la suspensión indefinida de sus operaciones",politica,"Región del Biobío, Chile",-37.3391407,-72.4106825
3950,(empty),accidentes,"Empty Shop, 3728, Renato Sánchez, El Golf, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7550143, Chile",-33.4185122,-70.5905671
8810,(empty),accidentes,"Empty Shop, 3728, Renato Sánchez, El Golf, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7550143, Chile",-33.4185122,-70.5905671
18517,"La Municipalidad de Padre Las Casas, en la región de La Araucanía, presentará una demanda colectiva en representación de sus vecinos contra empresas eléctricas y responsables de los 70 cortes de energía que les afectan",salud,"Posta de Salud Rural Laurel Huacho, Camino Laurel Guacho, Comunidad Paillanao Huenchu, Padre Las Casas, Provincia de Cautín, Región de la Araucanía, Chile",-38.8148603,-72.8142613
13451,"/ ElucidarioProvee contexto, definición y detalle de un tópico específico",accidentes,"Chile, Nasca, Ica, Perú",-14.7619219,-74.8139976
5553,"Según una investigación realizada por la fundación Multitudes, el 56% de las jóvenes activistas en Chile podría abandonar el activismo y una posible carrera política debido a la desinformación de género",politica,"Providencia, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4288379,-70.61133725589745
13817,"En la comuna de Longaví, región del Maule, fue encontrado el cadáver de un joven de 17 años",accidentes,"Región del Maule, Chile",-35.5972284,-71.48868
19182,"El Servicio Nacional de Prevención y Respuesta ante Desastres (Senapred) detalló que, debido al sistema frontal que afecto al país esta semana,  aún se mantienen 2",accidentes,"Región del Biobío, Chile",-37.3391407,-72.4106825
10236,"En el marco de las fiscalizaciones vehiculares que se realizaron este viernes en Estación Central, un conductor recibió una infracción tras ser sorprendido manejando su vehículo sin las placas patentes, por segunda vez en dos semanas",internacional,"Estación Central, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4536375,-70.6898654
8776,"El presidente de Bolivia, Luis Arce, ha promulgado este lunes la Ley de Régimen Excepcional y Transitorio de Elecciones Primarias, en virtud de la que se suspenden las primarias de los partidos de cara a las presidenciales del año que viene para priorizar los comicios judiciales del próximo 1 de diciembre",politica,"Bolivia, Chile, Parroquia Cariamanga, Calvas, Loja, 110201, Ecuador",-4.3278331,-79.5591086
19584,"/ NoticiasInformación basada en hechos y verificada de primera mano por el reportero, o reportada y verificada por fuentes expertas",internacional,"Argentina, Quilpué, Provincia de Marga Marga, Región de Valparaíso, 2430590, Chile",-33.0473517,-71.4731364
8703,La Empresa de Ferrocarriles del Estado (EFE) evacuó a 85 pasajeros del tren Limache-Puerto en la región de Valparaíso debido a un desrielo ocurrido cerca de la estación Valencia en Quilpué,accidentes,"Limache, Villa Olímpica, Quilpué, Provincia de Marga Marga, Región de Valparaíso, 2430590, Chile",-33.0608949,-71.4508917
8632, «Punto de Prensa» es el programa informativo de Radio María Reina 96,ciencia,"Región de Antofagasta, Chile",-23.6041314,-69.0842783
10902,"Fecha de publicación: 14 de agosto de 2024 por disposición del Código de Procedimiento Civil, Título VI (de las notificaciones), Art",politica,"Barrancas, Avenida Teniente Cruz, Pudahuel, Provincia de Santiago, Región Metropolitana de Santiago, 8980000, Chile",-33.4529813,-70.739037
16800,Estamos donde tú estás,accidentes,"Embassy of Chile, 1736, Massachusetts Avenue Northwest, Dupont Circle, Ward 2, Washington, District of Columbia, 20036, United States",38.908093,-77.0397776
14339,"La Superintendencia de Energía y Combustibles (SEC) informó esta noche que formuló cargos contra CGE, afirmando que superó los tiempos máximos de reposición establecidos por la normativa eléctrica en comunas de las regiones Metropolitana y de O’Higgins",accidentes,"Rengo, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile",-34.4088744,-70.8616583
12590,"/ NoticiasInformación basada en hechos y verificada de primera mano por el reportero, o reportada y verificada por fuentes expertas",politica,"Estado, Condominio Jardín del Sur, Curicó, Provincia de Curicó, Región del Maule, 3342121, Chile",-34.9862842,-71.2434331
828," La legislación de Transparencia en el sector público obliga a solicitar audiencia a través de la plataforma, más aún si es para pedir recursos para un particular",politica,"Gobierno Regional, Avenida General Velásquez, Conjunto Habitacional Pukara, Arica, Provincia de Arica, Región de Arica y Parinacota, 1000224, Chile",-18.471756749999997,-70.31249792071326
2127,"Más de una treintena de shows peligran luego que el Gobierno anunciara que está evaluando la clausura del Teatro Caupolicán, en la comuna de Santiago, a raíz de la muerte del carabinero Rodrigo Puga",entretenimiento,"Teatro Caupolicán, 850, San Diego, Barrio Copiapó, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8329001, Chile",-33.4562166,-70.64923855
8654,"Colo Colo ya está en Barranquilla para enfrentar el martes a Junior, por la revancha de los octavos de final de la Copa Libertadores 2024",accidentes,"Barranquilla, Huasco, Provincia de Huasco, Región de Atacama, Chile",-28.15,-71.133333
11058,"En un encuentro clave para el futuro del transporte público en la región, el diputado Ricardo Cifuentes sostuvo una reunión, el viernes pasado, con el gobernador (s) Wladimir Pleticosic, el delegado presidencial Galo Luna, la Seremi (s) de Transporte Paulina Mora, y representantes de los sindicatos de taxis colectivos de La Serena, Coquimbo y Ovalle",entretenimiento,"La Serena, Provincia de Elqui, Región de Coquimbo, Chile",-29.902631,-71.2520253
12876,"Suralis anunció un corte de agua programado para este martes 13 de agosto de 2024 en Osorno, en la Región de Los Lagos",politica,"El Molino, Tiltil, Provincia de Chacabuco, Región Metropolitana de Santiago, Chile",-33.0673629,-70.9283966
1182,"Gabriel, conocido como el ""El Niño Burbuja"", es un menor de tres años de la comuna de Negrete, región del Biobío, quien a su corta edad ha debido pasar por cientos de exámenes, tratamientos y constantes hospitalizaciones tras diversas infecciones en la piel y alteraciones en la sangre que le provocaban heridas, sin conocer un claro diagnóstico de su enfermedad",entretenimiento,"Negrete, Provincia de Bío-Bío, Región del Biobío, 4540000, Chile",-37.5856678,-72.5292643
1290,(empty),accidentes,"El Bosque, Valdivia de Paine, Buin, Provincia de Maipo, Región Metropolitana de Santiago, Chile",-33.7978189,-70.8471286
971,"Alexis Sánchez no ha podido redebutar en el Udinese, pues el delantero chileno se está recuperando de la lesión que sufrió en un entrenamiento con el cuadro bianconero previo al arranque de la Serie A del fútbol italiano",accidentes,"Chile, Yaguará, Norte, Huila, RAP (Especial) Central, Colombia",2.6765915,-75.5464784
17535,"La Anto de ""BKN"", la exitosa serie juvenil de Mega, fue interpretada por la actriz Paulina Prohaska, quien en la actualidad es periodista, está casada y en 2019 dio la bienvenida a su primera hija llamada Juana",entretenimiento,"Ilustre Municipalidad de Lago Verde, 131, Cacique Blanco, Lago Verde, Provincia de Coyhaique, Región Aysén del General Carlos Ibáñez del Campo, Chile",-44.2401642,-71.8502554
5653,"La alcaldesa de La Pintana, Claudia Pizarro (DC), abordó el quinto asesinato ocurrido en su comuna en una semana, en esta ocasión relacionado con un presunto ajuste de cuentas que dejó a la víctima con múltiples impactos balísticos",ciencia,"La Pintana, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.5833594,-70.629827
11983,"La Cámara de Diputados y Diputadas aprobó el proyecto con veto presidencial para llevar a cabo las elecciones en 2 días, un fin de semana de octubre de 2024 en Chile, donde se elegirán alcaldes, gobernadores, concejales y consejeros regionales",politica,Chile,-31.7613365,-71.3187697
19178,Esta semana el Partido de Gente (PDG) se quedó sin representantes en el Congreso Nacional,politica,"DC, Avenida Tomás Moro, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7570685, Chile",-33.4207791,-70.5536204
14236,Daniela “La leona” Asenjo lo intentó en los 10 asaltos pero al final no se pudo,politica,"Las Vegas, Los Ángeles, Provincia de Bío-Bío, Región del Biobío, Chile",-37.4141241,-72.407198
6424,"Este jueves, EFE anunció la suspensión de tres servicios del Biotren debido a una falla técnico operacional",politica,"El Arenal, Valdivia, Provincia de Valdivia, Región de Los Ríos, 5090000, Chile",-39.7746541,-73.2033742
12135,"Hasta la comuna de Curaco de Vélez, provincia de Chiloé, llegó la subsecretaria de Desarrollo Regional y Administrativo (Subdere), Francisca Perales, donde junto al delegado presidencial provincial, Marcelo Malagueño y la alcaldesa de dicha comuna, Javiera Yáñez; iniciaron su agenda de trabajo con una visita a la implementación de un punto verde y la reposición de contenedores de basura en dicha localidad",entretenimiento,"Curaco de Vélez, Provincia de Chiloé, Región de Los Lagos, Chile",-42.4396611,-73.6028415
8492,"El entrenador de la selección de Argentina, Lionel Scaloni, sorprendió al dejar fuera de la convocatoria a Lionel Messi y Ángel Di Maria para los duelos ante La Roja y Colombia por las Eliminatorias rumbo al Mundial 2026",entretenimiento,"Chile, Yaguará, Norte, Huila, RAP (Especial) Central, Colombia",2.6765915,-75.5464784
9338,"La hermana Kate oculta su cabello en un velo, pero no es recatada con sus risas",entretenimiento,"Europa, Villa Teniente, Rancagua, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, 2910796, Chile",-34.1582586,-70.7083488
5784,"El Presidente además hizo un llamado a que la izquierda en el continente ""respete los derechos humanos sin importar el color de quien los vulnere""",internacional,"Corte Suprema de Justicia, 1140, Plaza de la Justicia Montt-Varas, Centro Histórico, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 4323315, Chile",-33.4390491,-70.6531176
15633,(empty),accidentes,Chile,-31.7613365,-71.3187697
2503,"El mundo del fútbol reaccionó con tristeza a la muerte del defensor central uruguayo de Nacional, Juan Izquierdo, de 27 años, quien falleció tras desplomarse durante un partido de Copa Libertadores en Sao Paulo",entretenimiento,"Rua Chile, Morumbi, Higenópolis, Araçatuba, Região Imediata de Araçatuba, Região Geográfica Intermediária de Araçatuba, São Paulo, Região Sudeste, 16020-180, Brasil",-21.220173,-50.4523252
15301,   #emolmlt-notafotos ,internacional,"Villa La Ópera, La Pintana, Provincia de Santiago, Región Metropolitana de Santiago, 8150513, Chile",-33.5585153,-70.614565
9682," A 13 aumentó la cifra de detenidos por el violento asalto a una sucursal Brink en la ciudad de Rancagua, Región de O’Higgins",accidentes,"Rancagua, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile",-34.170249,-70.7407427
4667,"En una ceremonia realizada en lo que será la antigua cancha de El Tambo, este miércoles 22 de agosto, el Alcalde de Salamanca, Gerardo Rojas Escudero, junto al Gobernador Regional (s), Wladimir Pleticosic, y dirigentes de ANFA y El Tambo, recibieron una gran noticia para el deporte en la comuna",internacional,"Alcalde del Canto, Chalinga, Salamanca, Provincia de Choapa, Región de Coquimbo, 1950000, Chile",-31.7757009,-70.9742534
14213,La jueza chavista sostuvo que el candidato opositor no se presentó a la audiencia a la que sí asistieron varios líderes de partidos y candidatos presidenciales,internacional,"Corte Suprema de Justicia, 1140, Plaza de la Justicia Montt-Varas, Centro Histórico, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 4323315, Chile",-33.4390491,-70.6531176
6649,"La ministra del Interior, Carolina Tohá, abordó los nuevos antecedentes que se han conocido en torno al robo a una sucursal de Brinks en Rancagua",entretenimiento,"Rancagua, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile",-34.170249,-70.7407427
1402,"El ministro de Justicia, Luis Cordero, abordó la mañana de este jueves el cruce de palabras -a través de la prensa- que protagonizó ayer con Juan Pablo Hermosilla, hermano y abogado de Luis Hermosilla, este último quedó en prisión preventiva en el marco del caso Audio",entretenimiento,"Ministerio de Justicia y Derechos Humanos, 107, Morandé, Barrio Cívico, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8340665, Chile",-33.4419284,-70.6532202
1272,(empty),accidentes,"Empty Shop, 3728, Renato Sánchez, El Golf, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7550143, Chile",-33.4185122,-70.5905671
10098,"La Municipalidad de Chonchi, a trav茅s de la Oficina de Fomento Productivo y Desarrollo Sustentable, se encuentra invitando a la ""Expo Artesanal y 鈥淧roductores Locales鈥�, la cual se realizar谩 los d铆as s谩bado 17 y domingo 18 de agosto, en horario de 11:00 de la ma帽ana a 18:00 horas, en la Casa de la Cultura y Carpa Feria Repuyen, ambas ubicadas en la Extensi贸n Sargento Candelaria",entretenimiento,"Casa de la Cultura, Población Los Lagos, Camino a Melipilla, Talagante, Provincia de Talagante, Región Metropolitana de Santiago, 9670000, Chile",-33.6739271,-70.9513124
11206,"Un beso en público confirmó el romance que viven el presidente de Argentina, Javier Milei, y la actriz, periodista y ex vedette Yuyito González, de quien se dice que en su momento también mantuvo un vínculo afectivo con el fallecido mandatario trasandino Carlos Menem",entretenimiento,"La Rioja, San Vicente de Tagua Tagua, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile",-34.5017327,-71.186064
5549," El fiscal regional de Aysén, Carlos Palma, será investigado por el Ministerio Público en una nueva arista del caso Audios, por una eventual violación de secreto en una causa penal por narcotráfico",ciencia,"Ministerio Público, 1642, Pedro Montt, Barrio Huemul, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8370809, Chile",-33.4735318,-70.6569103
10733,"Una vez más, Michelle Bachelet y Evelyn Matthei están enfrentadas",internacional,"República, Ciclovía Alameda, Barrio Concha y Toro, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8350708, Chile",-33.447702,-70.6671366
127,"Catrileo, maratonista olímpico de París 2024 y medallista en Santiago 2023, agradeció las rápidas diligencias",politica,"Santiago, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4377756,-70.6504502
17422,El Senado aprobó la creación de comisiones unidas de Seguridad y Relaciones Exteriores para monitorear la zona norte ante una posible nueva ola migratoria a raíz de la crisis en Venezuela,internacional,"Ministerio Secretaría General de Gobierno, Moneda, Barrio La Bolsa, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8340665, Chile",-33.4424228,-70.6542697
12657,La Corporación Cultural Municipal de Ovalle elaboró bajo consulta ciudadana el nuevo  instrumento guía para el proceso de gestión y administración del Teatro Municipal de Ovalle,accidentes,"Ilustre Municipalidad de Ovalle, Libertad, Villa Los Acasios, Ovalle, Provincia de Limarí, Región de Coquimbo, 1840612, Chile",-30.6034109,-71.20396847907544
8596,"El Tribunal Electoral Regional (TER) aceptó la apelación realizada por Macarena Ripamonti, alcaldesa de Viña del Mar, por lo que la actual jefa comunal podrá ir a la reelección, tras rechazar en un primer momento su candidatura",entretenimiento,"Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, Chile",-33.0244535,-71.5517636
2622,"En el capítulo de este miércoles de ¿Ganar o Servir? veremos el quiebre que vivirán Oriana Marzoli y Fran Maira, a raíz de la cercanía que generó esta última con Pamela Díaz",entretenimiento,,,
11354,La celebración religiosa es una de las más importantes del país,internacional,"Andacollo, Provincia de Elqui, Región de Coquimbo, Chile",-30.2322048,-71.0847556
3887,"Durante un operativo nocturno, Carabineros incautó una importante cantidad de droga, un arma blanca y dinero en efectivo",accidentes,"Departamento de Musica, UDEC, 170, Concepción, Provincia de Concepción, Región del Biobío, Chile",-36.83038715,-73.03971474377634
2041,"A menos de 24 horas de que Luis Hermosilla ingresó a Santiago 1 a cumplir la medida cautelar de prisión preventiva, tras ser formalizado por delitos de corrupción, la defensa del penalista, a cargo de su hermano y abogado, Juan Pablo Hermosilla, inició una arremetida judicial",politica,"Santiago, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4377756,-70.6504502
20004," El diputado de derecha criticó que se haya decidido solo ayer suspender las clases, si se sabía de antemano del frente de mal tiempo que venía",internacional,"Seremi de Educación, 175, Padre Harter, Población Manuel Montt, Puerto Montt, Provincia de Llanquihue, Región de Los Lagos, 5507138, Chile",-41.46587065,-72.93342344216549
17237,"martes, 6 agosto, 2024 a las 18:23 Editor Turismo 0 Un recorrido por distintos sectores de la comuna de Villarrica, donde funcionan cabañas u hospedajes, realizaron hace algunos días funcionarios del Servicio Nacional de Turismo (Sernatur) y de la Oficina de Turismo Municipal de la comuna lacustre, con el objetivo de verificar en terreno si estos inmuebles cumplen con todos los requisitos para inscribirse en el registro de Sernatur",internacional,"Ministerio Secretaría General de Gobierno, Moneda, Barrio La Bolsa, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8340665, Chile",-33.4424228,-70.6542697
18424,"En una jornada marcada por tensiones en los mercados globales, el dólar tuvo una variación significativa al caer desde sus máximos para luego rebotar y cotizarse en niveles de $950, según la Bolsa Electrónica de Chile",entretenimiento,"EEUU, Villa Don Carlos, Huapi, Linares, Provincia de Linares, Región del Maule, 3581004, Chile",-35.8578063,-71.5853138
8679,"El magnate británico del rubro tecnológico Mike Lynch se encuentra entre los desaparecidos tras el naufragio de un velero de lujo ocurrido la madrugada este lunes de cerca de Palermo, en la isla de Sicilia, en Italia",politica,"Europa, Villa Teniente, Rancagua, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, 2910796, Chile",-34.1582586,-70.7083488
247,"El Presidente de la República, Gabriel Boric Font, encabezó la conmemoración del Día Internacional de las Víctimas de Desapariciones Forzadas junto al ministro de Justicia y Derechos Humanos, Luis Cordero; la subsecretaria de Derechos Humanos, Daniela Quintanilla; agrupaciones de familiares de detenidos desaparecidos y ejecutados políticos; entre otras autoridades de Gobierno y del Estado",accidentes,"Ministerio Secretaría General de Gobierno, Moneda, Barrio La Bolsa, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8340665, Chile",-33.4424228,-70.6542697
812," El magistrado del Tribunal Oral de Temuco se refirió a hechos en los cuales él no tiene relación y como cualquier chileno, puede emitir una opinión",accidentes,"Corte Suprema de Justicia, 1140, Plaza de la Justicia Montt-Varas, Centro Histórico, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 4323315, Chile",-33.4390491,-70.6531176
8637,Un aumento preocupante en los diagnósticos de cáncer entre personas menores de 50 años ha encendido las alarmas en la comunidad médica mundial,accidentes,"Chile Burrito, 162, 4th Avenue North, Downtown Nashville, Nashville-Davidson, Davidson County, Middle Tennessee, Tennessee, 37219, United States",36.1633893,-86.7786117
7814,"La Fiscalía manifestó que la medida cautelar permite garantizar que el empresario puede comparecer ante un futuro juicio oral, en el caso de que la Corte de Apelaciones acoja sus argumentos y ""anule el juicio oral en que fue absuelto""",ciencia,"Santiago, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4377756,-70.6504502
17041,De acuerdo a la información entregada por la Dirección Meteorológica de Chile (DMC) entregamos la temperatura máxima para este día en nuestra Región,accidentes,"Región de Coquimbo, Chile",-30.7546652,-70.9005536
14910,(empty),accidentes,"Francia, Camiña, Provincia del Tamarugal, Región de Tarapacá, Chile",-19.3813387,-69.5711645
20167,(empty),accidentes,"Empty Shop, 3728, Renato Sánchez, El Golf, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7550143, Chile",-33.4185122,-70.5905671
9068,Chile reduce la jornada laboral a 40 horas semanales en un avance laboral significativo que brinda más tiempo libre a los trabajadores,entretenimiento,"Ministerio Secretaría General de Gobierno, Moneda, Barrio La Bolsa, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8340665, Chile",-33.4424228,-70.6542697
1052,Pérdidas incalculables dejó un incendio que destruyó una vivienda y dos vehículos dejando como saldo además a cinco personas damnificadas en Quellón,accidentes,"Ruta 5 Sur, Nueva Esperanza II, Condominio Alberto Pohl, Loncoche, Provincia de Cautín, Región de la Araucanía, 4970348, Chile",-39.3634641,-72.6151644
10474,"El ministro de Relaciones Exteriores de Chile,  Alberto van Klaveren , se refirió este jueves al informe divulgado ayer por veedores de  Naciones Unidas  respecto a las elecciones celebradas el pasado 28 de julio en Venezuela, y donde  Nicolás Maduro  fue proclamado ganador pese a las denuncias de fraude de parte de la oposición",internacional,"Chile, El Callao, Parroquia El Callao, Municipio El Callao, Bolívar, Venezuela",7.3086069,-61.8485138
14510,"El diputado Ricardo Cifuentes sostuvo una reunión con el ministro de Economía Nicolás Grau, el alcalde de Illapel Denis Cortés, el concejal Eduardo Cortés y los locatarios de la feria de abastos de Illapel, para avanzar con la reconstrucción de sus puestos de trabajo luego del incendió que consumió por completo el lugar Sin embargo, la temática central fue la flexibilidad que los locatarios necesitan con créditos que mantienen con Banco Estado, ya que luego del incendio no han podido seguir percibiendo ingresos lo cual ha provocado un retraso en el pago de sus cuotas",politica,"Illapel, Provincia de Choapa, Región de Coquimbo, 1930000, Chile",-31.6326932,-71.1683039
5905,"La líder opositora venezolana, María Corina Machado, agradeció al Presidente Gabriel Boric por expresar su rechazo a la validación de las elecciones en Venezuela por parte del Tribunal Supremo de Justicia (TSJ)",internacional,Chile,-31.7613365,-71.3187697
9362,"La parlamentaria también destacó la intención del partido, en conjunto con la colectividad Amarillos, de llevar una opción centrista a la papeleta presidencial, subrayando la necesidad de liderazgos que se alejen de los extremos en la política chilena",internacional,"Chile, El Callao, Parroquia El Callao, Municipio El Callao, Bolívar, Venezuela",7.3086069,-61.8485138
3844,"lunes, 26 agosto, 2024 a las 18:20 Editor Política y Economía 0 Como un «hecho doloroso» y «un punto de inflexión» calificó la Senadora Carmen Gloria Aravena, el asesinato del sargento segundo, Rodrigo Puga, quien falleció esta madrugada alcanzado por una bala en medio de una riña que sostenía un grupo de personas en Santiago Centro",internacional,"Ministerio Secretaría General de Gobierno, Moneda, Barrio La Bolsa, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8340665, Chile",-33.4424228,-70.6542697
15510,"Durante la mañana de este jueves se registró un sismo de magnitud 2,8 en la región de Tarapacá, cuando el reloj marcaba las 06:11 horas",accidentes,"Región de Tarapacá, Chile",-20.1636672,-69.5463448
8238,"La cadena de supermercados mayoristas Diarco en Argentina permite a sus consumidores pagar en dólares viejos o en mal estado a un precio superior al mercado paralelo informal, en un país donde se acostumbra ahorrar en dólares para protegerse de la inflación",internacional,"Argentina, Quilpué, Provincia de Marga Marga, Región de Valparaíso, 2430590, Chile",-33.0473517,-71.4731364
